learning_rate,loss,accuracy,val_loss,val_accuracy
0.13,0.7197683453559875,0.8934409618377686,0.3276564478874206,0.913193941116333
0.13,0.7402865886688232,0.9051684141159058,0.4051326811313629,0.8814999461174011
0.13,0.5366771221160889,0.8922828435897827,0.4506263732910156,0.8919547200202942
0.13,0.4701024889945984,0.8971990346908569,0.3698533177375793,0.9030870199203492
0.13,0.4923654794692993,0.890973687171936,0.449537068605423,0.8988574743270874
0.13,0.7543634176254272,0.892076849937439,0.4071837663650512,0.9043686985969543
0.13,0.6866104602813721,0.8699447512626648,0.5635477900505066,0.8581734299659729
0.13,0.6679637432098389,0.8537862300872803,0.8170637488365173,0.8953603506088257
0.13,0.4712781906127929,0.898151159286499,0.3597654402256012,0.9137431979179382
0.13,0.4773584902286529,0.9019184112548828,0.5142043828964233,0.8995349407196045
0.13,0.688432514667511,0.8958166241645813,0.4932061433792114,0.8978138566017151
0.13,0.6501144766807556,0.8707915544509888,0.4463979601860046,0.902446150779724
0.13,0.7000868320465088,0.8896004557609558,0.5885419249534607,0.8230189085006714
0.13,0.6108143925666809,0.8608584403991699,0.6392719745635986,0.886352002620697
0.13,0.5527858734130859,0.888369083404541,0.8315837383270264,0.9032884240150452
0.13,1.2830606698989868,0.8806377053260803,0.5816971063613892,0.8721253871917725
0.13,0.5524647831916809,0.8866571187973022,0.4405581057071686,0.8948110342025757
0.13,0.5151238441467285,0.8898521661758423,0.4647190272808075,0.8947927355766296
0.13,0.5622074604034424,0.8935187458992004,0.5529812574386597,0.9072250127792358
0.13,1.0240557193756104,0.8883736729621887,0.6861434578895569,0.8651127815246582
0.13,0.9876503944396972,0.7743029594421387,0.9734349250793456,0.7067708969116211
0.13,1.0383741855621338,0.7118433117866516,1.6642457246780396,0.7396916747093201
0.13,1.0286065340042114,0.7323687076568604,2.2661948204040527,0.712099015712738
0.13,1.962589144706726,0.6941147446632385,0.8879268765449524,0.7095906138420105
0.13,1.0169055461883545,0.7052608728408813,1.4377447366714478,0.7161088585853577
0.13,1.2001795768737793,0.6933960914611816,0.950154423713684,0.6971034407615662
0.13,1.122687816619873,0.6880495548248291,1.324939846992493,0.6913725137710571
0.13,0.991604745388031,0.6949112415313721,0.9622605443000792,0.7053610682487488
0.13,1.126089096069336,0.6926316618919373,1.1905664205551147,0.6267210841178894
0.13,1.436951994895935,0.6778326630592346,1.0500117540359497,0.6766149401664734
0.1,0.4235709309577942,0.9301019310951232,0.2365627884864807,0.9438809156417848
0.1,0.3611494302749634,0.94662207365036,0.261242538690567,0.9419400691986084
0.1,0.305542916059494,0.9489474296569824,0.1881433576345443,0.9532737731933594
0.1,0.3833415806293487,0.9462329745292664,0.3978375494480133,0.901787042617798
0.1,0.4187120795249939,0.946919560432434,0.341259628534317,0.9388823509216307
0.1,0.4740636646747589,0.9425480961799622,0.4541009068489074,0.9266515374183656
0.1,0.3522409796714782,0.9406301379203796,0.3978803753852844,0.9263768792152404
0.1,0.4602642953395843,0.9395727515220642,0.5500829219818115,0.929452896118164
0.1,0.3053070604801178,0.9407033920288086,0.2241168767213821,0.9469569325447084
0.1,0.2882857024669647,0.9381353855133056,1.8276076316833496,0.9373809695243835
0.1,0.7019002437591553,0.937009334564209,0.2410981059074401,0.9422513842582704
0.1,0.4703309237957001,0.9409047961235046,0.1951391100883484,0.9539695382118224
0.1,0.5584975481033325,0.9420583248138428,0.3825466632843017,0.9431851506233216
0.1,0.3004542291164398,0.9328804612159728,0.2867530286312103,0.9323824644088744
0.1,0.6545198559761047,0.9224666953086852,0.5946540832519531,0.9149333238601683
0.1,0.4709891378879547,0.9244487285614014,2.1759581565856934,0.9060348868370056
0.1,0.9050580859184264,0.9125106930732728,0.3201952278614044,0.924252986907959
0.1,0.4285738170146942,0.9126114249229432,0.3696486949920654,0.9088362455368042
0.1,0.3995839357376098,0.912117063999176,0.4218233525753021,0.925131857395172
0.1,0.3961823284626007,0.9145980477333068,0.3580668866634369,0.9099531173706056
0.1,0.5480627417564392,0.9080934524536132,0.6207447648048401,0.8985828161239624
0.1,0.4667457044124603,0.9152480363845824,0.4419924914836883,0.9102094769477844
0.1,0.7167344689369202,0.9145202040672302,0.9186449646949768,0.9120404124259948
0.1,0.5167237520217896,0.9076677560806274,0.3951531648635864,0.9089643955230712
0.1,0.3983062505722046,0.9063723087310792,0.441836953163147,0.9139812588691713
0.1,0.4509872198104858,0.9058825373649596,0.3789348602294922,0.9074080586433412
0.1,0.5165534615516663,0.906262457370758,0.338369756937027,0.918576955795288
0.1,0.5459829568862915,0.8993779420852661,0.3822086453437805,0.902775764465332
0.1,0.4315699636936188,0.9002018570899963,0.3267056345939636,0.9220557808876038
0.1,0.4558969438076019,0.9080659747123718,0.3945125341415405,0.917771339416504
0.0003,1.0636998414993286,0.7054806351661682,0.4917967319488525,0.89151531457901
0.0003,0.3729935884475708,0.915957510471344,0.2989054918289184,0.9330232739448548
0.0003,0.2617553770542145,0.938789963722229,0.2339273393154144,0.9415922164916992
0.0003,0.2138637751340866,0.948938250541687,0.1975642442703247,0.9538413882255554
0.0003,0.1837887167930603,0.956024169921875,0.1722883135080337,0.9563131928443908
0.0003,0.1618869006633758,0.961402714252472,0.1522398889064788,0.9633074402809144
0.0003,0.1445516943931579,0.965256929397583,0.1368640810251236,0.9664018154144288
0.0003,0.1304662823677063,0.9672619104385376,0.1248248592019081,0.967921495437622
0.0003,0.118756279349327,0.9689052104949952,0.113000102341175,0.9716200232505798
0.0003,0.1081789880990982,0.9714182615280152,0.1035122647881507,0.9714369177818298
0.0003,0.099586471915245,0.974283754825592,0.0953123494982719,0.9752636551856996
0.0003,0.0925491452217102,0.9760735034942628,0.0884778946638107,0.9765087366104126
0.0003,0.0863009616732597,0.9772545099258424,0.0832400098443031,0.97819322347641
0.0003,0.0811857134103775,0.9787376523017884,0.0783559828996658,0.9808664321899414
0.0003,0.0768851265311241,0.9800696969032288,0.0742718204855918,0.9809579849243164
0.0003,0.0729790478944778,0.9815573692321776,0.0709112733602523,0.9816170930862428
0.0003,0.069792628288269,0.9828436374664308,0.0668516904115676,0.9825326204299928
0.0003,0.0667908936738967,0.9838460683822632,0.064445286989212,0.98348468542099
0.0003,0.0640731304883956,0.9850178956985474,0.0621087439358234,0.983063578605652
0.0003,0.0616971105337142,0.9857686161994934,0.0596809089183807,0.9869635105133056
0.0003,0.0591972582042217,0.9868855476379396,0.0576523691415786,0.9873663187026978
0.0003,0.0572048090398311,0.987686574459076,0.055544190108776,0.9874945282936096
0.0003,0.0552064850926399,0.9883411526679992,0.0535423122346401,0.988556444644928
0.0003,0.0535039156675338,0.9888309836387634,0.0520874746143817,0.9878973364830016
0.0003,0.0518318116664886,0.9890552759170532,0.0503005422651767,0.989380419254303
0.0003,0.0503804944455623,0.989572525024414,0.049293402582407,0.9900029301643372
0.0003,0.0489247255027294,0.9898425936698914,0.0475376471877098,0.9896367192268372
0.0003,0.0476303398609161,0.9898974895477296,0.0460193306207656,0.9899296760559082
0.0003,0.0463089756667614,0.9902819991111756,0.0450710915029048,0.9900212287902832
0.0003,0.0452029034495353,0.9905704259872437,0.043722528964281,0.9905888438224792
0.105,0.458556056022644,0.9241099953651428,0.345519483089447,0.9110699892044068
0.105,0.3459189832210541,0.9350181221961976,0.4786573350429535,0.92965430021286
0.105,0.3769568800926208,0.9333519339561462,0.2425946444272995,0.945016086101532
0.105,0.328635960817337,0.9311181306838988,0.2661550641059875,0.9315584897994996
0.105,0.3809753954410553,0.9302484393119812,0.3897267282009125,0.922843098640442
0.105,0.3757422566413879,0.9322853684425354,0.2447538673877716,0.9384246468544006
0.105,0.4108392298221588,0.930783987045288,0.3303857147693634,0.9270543456077576
0.105,0.3684424757957458,0.9300470352172852,0.2708453834056854,0.9327486157417296
0.105,0.3087283968925476,0.9265223741531372,0.3239817023277282,0.9221839904785156
0.105,0.5870477557182312,0.9232860803604126,0.40892493724823,0.9089460968971252
0.105,0.3291189074516296,0.9268244504928588,0.4097656607627868,0.9311373829841614
0.105,0.4177259504795074,0.925263524055481,0.5801844596862793,0.9391387104988098
0.105,0.6129764914512634,0.9129592776298524,0.5536160469055176,0.8666874170303345
0.105,0.3628719449043274,0.9127166867256165,0.2603422105312347,0.9419584274291992
0.105,0.5731655359268188,0.9173079133033752,0.3300491869449615,0.9279698133468628
0.105,0.367750346660614,0.9255931377410888,2.5506162643432617,0.8479017019271851
0.105,0.3507287502288818,0.9255793690681458,0.5851446986198425,0.9063278436660768
0.105,0.5092549324035645,0.9259638786315918,0.4964872598648071,0.9213417172431946
0.105,0.3681711554527282,0.9284403324127196,0.5297526121139526,0.9112897515296936
0.105,0.3515949845314026,0.9270899891853333,0.4242205023765564,0.9050461649894714
0.105,0.3220519721508026,0.933503031730652,0.4085614383220672,0.9499963521957396
0.105,0.5518323183059692,0.9228786826133728,0.2761197686195373,0.9470667839050292
0.105,0.3639488220214844,0.9363410472869872,0.4997734427452087,0.9340486526489258
0.105,0.4728248119354248,0.9263438582420348,1.0494160652160645,0.8128753304481506
0.105,0.7927646636962891,0.8040519952774048,0.7356126308441162,0.8078218698501587
0.105,1.000271201133728,0.78670334815979,0.7973485589027405,0.7684378027915955
0.105,0.833602786064148,0.7929286956787109,0.7764927744865417,0.8008825182914734
0.105,0.7205315232276917,0.804486870765686,0.7215694189071655,0.810147225856781
0.105,0.7281516790390015,0.7937663793563843,0.6272602677345276,0.8056796789169312
0.105,0.6734363436698914,0.795936107635498,0.6469391584396362,0.8267357349395752
0.05,0.2040614485740661,0.954683005809784,0.0868924930691719,0.9760143756866456
0.05,0.1438952684402465,0.9728235006332396,0.1168872416019439,0.978797435760498
0.05,0.1716323345899582,0.9757989048957824,0.1523806750774383,0.9732862114906312
0.05,0.1209411919116973,0.9774879813194276,0.1170397475361824,0.9803537130355836
0.05,0.1250462234020233,0.9790626168251038,0.1547914147377014,0.9748791456222534
0.05,0.1494668573141098,0.9794105291366576,0.1545310318470001,0.9803903698921204
0.05,0.1565787196159362,0.9812277555465698,0.081607386469841,0.983759343624115
0.05,0.1620335876941681,0.9807791709899902,0.1032198071479797,0.9850410223007202
0.05,0.1158060505986213,0.980765461921692,0.1753885895013809,0.9820199012756348
0.05,0.1093946173787117,0.9818777441978456,0.148061916232109,0.9751538038253784
0.05,0.1312814503908157,0.9815115928649902,0.1195462122559547,0.9887945055961608
0.05,0.1086697727441787,0.9830496311187744,0.1915462166070938,0.9770396947860718
0.05,0.1214464902877807,0.9817495942115784,0.1050259992480278,0.984418511390686
0.05,0.1244274601340293,0.981813669204712,0.0996885746717453,0.9856452345848083
0.05,0.1111659482121467,0.9822256565093994,0.105374589562416,0.9804269671440125
0.05,0.1123076155781745,0.9812369346618652,0.1149583011865615,0.9809579849243164
0.05,0.1098513007164001,0.9826147556304932,0.2143540233373642,0.984821319580078
0.05,0.1771410852670669,0.9821569919586182,0.1034216284751892,0.9836128354072572
0.05,0.1934899091720581,0.9816901087760924,0.18079474568367,0.983411431312561
0.05,0.1333639770746231,0.9811911582946776,0.0988214686512947,0.9859198927879332
0.05,0.116287462413311,0.9797995686531068,0.1220326796174049,0.977772057056427
0.05,0.1762320846319198,0.9807333946228028,0.0931686162948608,0.9882818460464478
0.05,0.1186624839901924,0.9791449904441832,0.0954237952828407,0.983521282672882
0.05,0.1161888763308525,0.9800925850868224,0.102958083152771,0.9828438758850098
0.05,0.13846156001091,0.9806327223777772,0.1288862228393554,0.9801523089408876
0.05,0.2158471047878265,0.9813376069068908,0.0973530784249305,0.9810311794281006
0.05,0.1079506129026413,0.9826238751411438,0.2736881673336029,0.967738389968872
0.05,0.1582623124122619,0.9818365573883056,0.1304263472557068,0.9810311794281006
0.05,0.1157498583197593,0.9832464456558228,0.0893954932689666,0.9880437850952148
0.05,0.1425430476665496,0.980710506439209,0.1183473318815231,0.9802988171577454
0.22,1.6711851358413696,0.7615363597869873,0.7854353189468384,0.7788926362991333
0.22,1.064186453819275,0.7506328225135803,0.9980615377426147,0.7663688063621521
0.22,1.559573531150818,0.7199134230613708,0.8928850889205933,0.7245312929153442
0.22,1.3042724132537842,0.6646586656570435,1.4343184232711792,0.5902482867240906
0.22,1.5113595724105835,0.5602647662162781,1.945051193237305,0.5035337805747986
0.22,1.9409747123718264,0.4661701619625091,1.9948934316635127,0.4317965507507324
0.22,1.934454083442688,0.4657032489776611,2.099231243133545,0.4324007630348205
0.22,2.017119646072388,0.4291292130947113,1.6531877517700195,0.445748507976532
0.22,1.6467862129211426,0.487373024225235,1.6237986087799072,0.4784861505031585
0.22,1.624753713607788,0.4854092895984649,1.5909185409545898,0.5048703551292419
0.22,4.202541351318359,0.4455440640449524,1.7782543897628784,0.4167826175689697
0.22,1.6573947668075562,0.4835691452026367,1.5392369031906128,0.489398717880249
0.22,1.6929813623428345,0.459601491689682,1.741291642189026,0.4271275699138641
0.22,1.958677172660828,0.4735719561576843,1.6333576440811155,0.4457851052284241
0.22,1.6500539779663086,0.4669574797153473,3.516324996948242,0.4338105916976928
0.22,2.592677354812622,0.4227299094200134,2.35141658782959,0.4337373673915863
0.22,1.8624628782272337,0.4234989285469055,1.8153518438339236,0.3616339564323425
0.22,2.0053837299346924,0.4219975173473358,2.1075894832611084,0.4169657230377197
0.22,1.7576340436935425,0.4248355627059936,1.7876945734024048,0.4150798320770263
0.22,3.310572862625122,0.3980115354061126,3.4914000034332275,0.3600959479808807
0.22,2.361346244812012,0.3518019318580627,2.457108974456787,0.3578255474567413
0.22,3.0654184818267822,0.3517470061779022,2.273932456970215,0.2961403131484985
0.22,2.0233170986175537,0.3524152934551239,2.334760904312134,0.3614691793918609
0.22,2.345613718032837,0.3490920662879944,2.2397894859313965,0.3583016097545624
0.22,2.1383209228515625,0.3539395928382873,2.2325639724731445,0.3622381687164306
0.22,2.7388625144958496,0.3528410196304321,2.3057010173797607,0.3598029911518097
0.22,2.695625305175781,0.3587597012519836,2.386998414993286,0.3637945055961609
0.22,2.311582565307617,0.3599315285682678,2.422116279602051,0.3633733689785003
0.22,2.148216724395752,0.3579860925674438,2.5666756629943848,0.3598762154579162
0.22,2.414302110671997,0.3548047542572021,2.6696853637695312,0.3558847308158874
0.2,1.1088838577270508,0.8162006139755249,0.5585627555847168,0.8542185425758362
0.2,0.978762149810791,0.7685216069221497,0.8628923892974854,0.7407719492912292
0.2,1.1032356023788452,0.6990675926208496,1.1343531608581543,0.5822652578353882
0.2,3.114121675491333,0.6068360209465027,1.4054458141326904,0.5608246922492981
0.2,2.268287420272827,0.5132357478141785,1.7351272106170654,0.4894719421863556
0.2,2.1901352405548096,0.4577064216136932,1.8057061433792116,0.4302402138710022
0.2,1.715846061706543,0.4720751047134399,2.110363483428955,0.5066646933555603
0.2,1.972028732299805,0.4830518960952759,1.5251165628433228,0.4523949027061462
0.2,1.5683003664016724,0.4954065084457397,1.537874460220337,0.5079097747802734
0.2,1.7837321758270264,0.4769913256168365,1.5531615018844604,0.5077083706855774
0.2,1.7040060758590698,0.495484322309494,1.6059129238128662,0.4605060815811157
0.2,2.370457410812378,0.4870297312736511,3.8070030212402335,0.3987476229667663
0.2,1.8249895572662356,0.4235996305942535,1.784127712249756,0.4344697594642639
0.2,1.875293731689453,0.4272387325763702,1.9060516357421875,0.3988757729530334
0.2,2.0198287963867188,0.4265521168708801,1.7924994230270386,0.4345613121986389
0.2,1.667663335800171,0.4663074910640716,1.8108218908309937,0.5035337805747986
0.2,1.6675511598587036,0.485693097114563,1.591732382774353,0.4655046164989471
0.2,1.620582938194275,0.4881283044815063,1.829223036766052,0.467353880405426
0.2,1.614428162574768,0.4887142181396484,1.586836576461792,0.4688735902309418
0.2,1.577348232269287,0.4951684772968292,1.8492673635482788,0.5068112015724182
0.2,2.2129032611846924,0.4859128296375274,3.4818994998931885,0.5009337663650513
0.2,1.7630128860473633,0.4859082400798797,1.672253966331482,0.5031858682632446
0.2,1.792417049407959,0.4866268932819366,1.7713260650634766,0.5026915073394775
0.2,3.8443119525909424,0.4527398347854614,2.2531464099884038,0.3999377489089966
0.2,2.0643324851989746,0.419708788394928,2.082781314849853,0.4348542690277099
0.2,1.8285109996795652,0.4266711175441742,2.6015758514404297,0.4342317283153534
0.2,1.851436734199524,0.4296830892562866,1.702998161315918,0.4741284549236297
0.2,1.814733624458313,0.4710589051246643,1.9867286682128904,0.4350373446941376
0.2,1.9004918336868288,0.4268130362033844,1.832880616188049,0.4295078217983246
0.2,1.865030288696289,0.4642155766487121,1.6705838441848757,0.4999633729457855
0.25,1.6653238534927368,0.7394134402275085,1.2703421115875244,0.6514391303062439
0.25,1.5464565753936768,0.5887412428855896,1.6079736948013306,0.4397429227828979
0.25,2.4749903678894043,0.5030829310417175,1.5138851404190063,0.5142266154289246
0.25,2.558489799499512,0.435299664735794,1.7481114864349363,0.4442287981510162
0.25,2.2628114223480225,0.434741199016571,1.7623510360717771,0.4423062801361084
0.25,1.9302631616592407,0.4298387467861175,1.8484818935394287,0.4362091720104217
0.25,1.8512235879898071,0.4326172769069671,1.7299048900604248,0.4445034563541412
0.25,1.8699181079864504,0.4310700893402099,1.7455178499221802,0.4434964060783386
0.25,1.822405219078064,0.4367324113845825,1.778456449508667,0.4094221591949463
0.25,1.9942598342895508,0.4336517751216888,1.8586194515228271,0.4418485462665558
0.25,1.8143815994262693,0.4275270998477936,1.727344632148743,0.4118024110794067
0.25,2.7814528942108154,0.4332855641841888,2.8615317344665527,0.4065109193325043
0.25,3.538814067840576,0.4292894303798675,1.7466140985488892,0.4441372454166412
0.25,1.773406982421875,0.42979297041893,1.716488480567932,0.4305514991283417
0.25,1.958973050117493,0.4339630305767059,5.87712287902832,0.4424710571765899
0.25,2.840627431869507,0.4359450936317444,2.523224115371704,0.4458949863910675
0.25,1.8791444301605225,0.4351028203964233,1.7790497541427612,0.3655339181423187
0.25,1.826498746871948,0.4353179633617401,1.8027539253234863,0.4060714840888977
0.25,2.8787381649017334,0.4318024814128876,1.92255437374115,0.3969898819923401
0.25,1.967749118804932,0.4305528104305267,1.821560263633728,0.4376373291015625
0.25,4.115984916687012,0.4273485839366913,1.8712295293807983,0.4454921782016754
0.25,2.7444875240325928,0.4252475202083587,1.7874443531036377,0.4416471421718597
0.25,1.773442625999451,0.4346359372138977,1.808082103729248,0.4386809766292572
0.25,2.133293628692627,0.4334869980812073,2.0663020610809326,0.4448330104351043
0.25,1.7667378187179563,0.436869740486145,1.717286229133606,0.4443386495113373
0.25,2.5652389526367188,0.4296190142631531,2.182125329971313,0.4341401755809784
0.25,2.1904804706573486,0.4360549449920654,1.7511717081069946,0.4460048377513885
0.25,2.32478404045105,0.434896856546402,1.7855020761489868,0.4443569779396057
0.25,1.7470402717590332,0.4359542429447174,2.104412794113159,0.4190713465213775
0.25,1.8721401691436768,0.4364669322967529,1.757149338722229,0.4466823041439056
